167.0488,1935
167.7236,1930
168.3989,1925
169.0737,1921
169.749,1916
170.4238,1912
171.0986,1909
171.7739,1905
172.4487,1902
173.124,1899
173.7988,1897
174.4741,1895
175.1489,1892
175.8237,1891
176.499,1889
177.1738,1888
177.8491,1887
178.5239,1886
179.1987,1886
179.874,1886
180.5488,1886
181.2241,1886
181.8989,1887
182.5737,1888
183.249,1889
183.9238,1890
184.5991,1892
185.2739,1894
185.9492,1896
186.624,1898
187.2988,1901
187.9741,1904
188.6489,1907
189.3242,1911
189.999,1915
190.6738,1919
191.3491,1923
192.0239,1928
192.6992,1933
193.374,1938
194.0488,1944
194.7241,1950
195.3989,1956
196.0742,1962
196.749,1969
197.4243,1976
198.0991,1984
198.7739,1992
199.4492,2000
200.124,2008
200.7993,2017
201.4741,2026
202.1489,2036
202.8242,2046
203.499,2056
204.1743,2067
204.8491,2078
205.5239,2090
206.1992,2102
206.874,2114
207.5493,2127
208.2241,2140
208.8989,2154
209.5742,2168
210.249,2183
210.9243,2198
211.5991,2214
212.2744,2230
212.9492,2247
213.624,2265
214.2993,2283
214.9741,2301
215.6494,2321
216.3242,2341
216.999,2361
217.6743,2383
218.3491,2405
219.0244,2427
219.6992,2451
220.374,2475
221.0493,2501
221.7241,2527
222.3994,2554
223.0742,2582
223.7495,2611
224.4243,2641
225.0991,2634
225.7744,2604
226.4492,2575
227.1245,2546
227.7993,2519
228.4741,2492
229.1494,2467
229.8242,2442
230.4995,2418
231.1743,2395
231.8491,2373
232.5244,2351
233.1992,2330
233.8745,2310
234.5493,2291
235.2241,2272
235.8994,2253
236.5742,2236
237.2495,2219
237.9243,2202
238.5996,2186
239.2744,2171
239.9492,2156
240.6245,2141
241.2993,2127
241.9746,2114
242.6494,2101
243.3242,2088
243.9995,2076
244.6743,2064
245.3496,2053
246.0244,2042
246.6992,2032
247.3745,2021
248.0493,2012
248.7246,2002
249.3994,1993
250.0747,1985
250.7495,1976
251.4243,1968
252.0996,1961
252.7744,1953
253.4497,1946
254.1245,1940
254.7993,1933
255.4746,1927
256.1494,1922
256.8247,1916
257.4995,1911
258.1748,1906
258.8496,1902
259.5244,1897
260.1997,1893
260.8745,1890
261.5498,1886
262.2246,1883
262.8994,1880
263.5747,1878
264.2495,1875
264.9248,1873
265.5996,1871
266.2744,1870
266.9497,1868
267.6245,1867
268.2998,1867
268.9746,1866
269.6499,1866
270.3247,1866
270.9995,1866
271.6748,1867
272.3496,1867
273.0249,1868
273.6997,1870
274.3745,1871
275.0498,1873
275.7246,1875
276.3999,1878
277.0747,1880
277.7495,1883
278.4248,1886
279.0996,1890
279.7749,1893
280.4497,1897
281.1245,1902
281.7998,1906
282.4746,1911
283.1499,1916
283.8247,1921
284.4995,1927
285.1748,1933
285.8496,1940
286.5249,1946
287.1997,1953
287.875,1960
288.5498,1968
289.2246,1976
289.8999,1984
290.5747,1993
291.25,2002
291.9248,2011
292.5996,2021
293.2749,2031
293.9497,2042
294.625,2053
295.2998,2064
295.9746,2076
296.6499,2088
297.3247,2100
298,2113
298.6748,2127
299.3496,2141
300.0249,2155
300.6997,2170
301.375,2185
302.0498,2201
302.7246,2218
303.3999,2235
304.0747,2253
304.75,2271
305.4248,2290
306.1001,2309
306.7749,2330
307.4497,2350
308.125,2372
308.7998,2394
309.4751,2417
310.1499,2441
310.8247,2466
311.5,2491
312.1748,2518
312.8501,2545
313.5249,2573
314.1997,2603
314.875,2633
315.5498,2665
316.2251,2697
316.8999,10810
317.5752,10693
318.25,10580
318.9248,10636
319.6001,13973
320.2749,14170
320.9502,14375
321.625,14588
322.2998,14809
322.9751,15039
323.6499,15279
324.3252,15529
325,15789
325.6748,0
326.3501,0
327.0249,9385
327.7002,9315
328.375,9246
329.0498,9180
329.7251,9117
330.3999,9055
331.0752,8995
331.75,8938
332.4248,4464
333.1001,4437
333.7749,4411
334.4502,4386
335.125,4436
335.8003,4552
336.4751,4675
337.1499,4806
337.8252,4944
338.5,5092
339.1753,5249
339.8501,5417
340.5249,5597
341.2002,5791
341.875,5999
342.5503,6167
343.2251,6145
343.8999,6123
344.5752,6103
345.25,6084
345.9253,6065
346.6001,6048
347.2749,6031
347.9502,6016
348.625,6001
349.3003,5987
349.9751,5975
350.6499,5963
351.3252,5951
352,5941
352.6753,7938
353.3501,7927
354.0254,7916
354.7002,7907
355.375,7899
356.0503,7892
356.7251,7886
357.4004,7881
358.0752,7878
358.75,7875
359.4253,7874
0.1000977,7873
1,533
0.9672852,3576
1.64209,3577
2.316895,3578
2.992188,3580
3.666992,3583
4.342285,3586
5.01709,3589
5.691895,3593
6.367188,3598
7.041992,3603
7.717285,3608
8.39209,3614
9.066895,3621
9.742188,3628
10.41699,3635
11.09229,3643
11.76709,3652
12.44238,3661
13.11719,3671
13.79199,3681
14.46729,3692
15.14209,3704
15.81738,3716
16.49219,3729
17.16699,3742
17.84229,3756
18.51709,3771
19.19238,3786
19.86719,3802
20.54199,3818
21.21729,3835
21.89209,3853
22.56738,3872
23.24219,3891
23.91748,3911
24.59229,3932
25.26709,3954
25.94238,3976
26.61719,3999
27.29248,4023
27.96729,4048
28.64209,4074
29.31738,4101
29.99219,4128
30.66748,4157
31.34229,4186
32.01709,4217
32.69238,4248
33.36719,4281
34.04248,4315
34.71729,4350
35.39209,4386
36.06738,4423
36.74219,4462
37.41748,4502
38.09229,4543
38.76709,4586
39.44238,4630
40.11719,4675
40.79248,4723
41.46729,4772
42.14258,4822
42.81738,4775
43.49219,4715
44.16748,4658
44.84229,4602
45.51758,4549
46.19238,4497
46.86719,4447
47.54248,4399
48.21729,4352
48.89258,4307
49.56738,4264
50.24219,4222
50.91748,4181
51.59229,4142
52.26758,4103
52.94238,4067
53.61719,4031
54.29248,3997
54.96729,3963
55.64258,3931
56.31738,3900
56.99268,3870
57.66748,3841
58.34229,3813
59.01758,3785
59.69238,3759
60.36768,3734
61.04248,3709
61.71729,3685
62.39258,3662
63.06738,3640
63.74268,3619
64.41748,3598
65.09229,3578
65.76758,3559
66.44238,3540
67.11768,3522
67.79248,3505
68.46777,3489
69.14258,3473
69.81738,3458
70.49268,3443
71.16748,3429
71.84277,3415
72.51758,3402
73.19238,3390
73.86768,3378
74.54248,3367
75.21777,3356
75.89258,3346
76.56738,3337
77.24268,3327
77.91748,3319
78.59277,3311
79.26758,3303
79.94238,3296
80.61768,3289
81.29248,3283
81.96777,3277
82.64258,3272
83.31787,3267
83.99268,3263
84.66748,3259
85.34277,3256
86.01758,3253
86.69287,3251
87.36768,3249
88.04248,3247
88.71777,3246
89.39258,3245
90.06787,3245
90.74268,3246
91.41748,3246
92.09277,3247
92.76758,3249
93.44287,3251
94.11768,3254
94.79297,3257
95.46777,3260
96.14258,3264
96.81787,3268
97.49268,3273
98.16797,3278
98.84277,3284
99.51758,3291
100.1929,3297
100.8677,3305
101.543,3312
102.2178,3320
102.8926,3329
103.5679,3338
104.2427,3348
104.918,3358
105.5928,3369
106.2676,3381
106.9429,3393
107.6177,3405
108.293,3418
108.9678,3432
109.6426,3446
110.3179,3461
110.9927,3476
111.668,3492
112.3428,3509
113.0176,3526
113.6929,3544
114.3677,3563
115.043,3582
115.7178,3602
116.3931,3623
117.0679,3644
117.7427,3667
118.418,3690
119.0928,3714
119.7681,3739
120.4429,3764
121.1177,3791
121.793,3818
122.4678,3847
123.1431,3876
123.8179,3906
124.4927,3938
125.168,3970
125.8428,4003
126.5181,4038
127.1929,4074
127.8677,4111
128.543,4149
129.2178,4189
129.8931,4230
130.5679,4272
131.2427,4316
131.918,4361
132.5928,4408
133.2681,4457
133.9429,4507
134.6182,4559
135.293,4613
135.9678,4669
136.6431,4727
137.3179,4787
137.9932,4850
138.668,4914
139.3428,4981
140.0181,5051
140.6929,5123
141.3682,5198
142.043,5277
142.7178,5271
143.3931,5224
144.0679,5179
144.7432,5136
145.418,5094
146.0928,5053
146.7681,5014
147.4429,4976
148.1182,4939
148.793,4903
149.4683,4869
150.1431,4836
150.8179,4803
151.4932,4772
152.168,4742
152.8433,4713
153.5181,4685
154.1929,4658
154.8682,4632
155.543,4607
156.2183,4583
156.8931,4559
157.5679,4537
158.2432,4515
158.918,4495
159.5933,4475
160.2681,4455
160.9434,4437
161.6182,4419
162.293,4402
162.9683,4386
163.6431,4371
164.3184,4356
164.9932,4342
165.668,4328
166.3433,4316
167.0181,4304
167.6934,4292
168.3682,4282
169.043,4272
169.7183,4262
170.3931,4253
171.0684,4245
171.7432,4238
172.418,4231
173.0933,4224
173.7681,4219
174.4434,4213
175.1182,4209
175.7935,4205
176.4683,4202
177.1431,4199
177.8184,4197
178.4932,4195
179.1685,4194
179.8433,4194
180.5181,4194
181.1934,4195
181.8682,4196
182.5435,4198
183.2183,4200
183.8931,4203
184.5684,4207
185.2432,4211
185.9185,4216
186.5933,4222
187.2681,4228
187.9434,4234
188.6182,4242
189.2935,4249
189.9683,4258
190.6436,4267
191.3184,4277
191.9932,4287
192.6685,4298
193.3433,4310
194.0186,4322
194.6934,4335
195.3682,4349
196.0435,4364
196.7183,4379
197.3936,4395
198.0684,4411
198.7432,4429
199.4185,4447
200.0933,4466
200.7686,4485
201.4434,4506
202.1187,4527
202.7935,4549
203.4683,4572
204.1436,4596
204.8184,4620
205.4937,4646
206.1685,4673
206.8433,4700
207.5186,4729
208.1934,4758
208.8687,4789
209.5435,4820
210.2183,4853
210.8936,4887
211.5684,4922
212.2437,4958
212.9185,4996
213.5933,5035
214.2686,5075
214.9434,5116
215.6187,5159
216.2935,5203
216.9688,5249
217.6436,5296
218.3184,5345
218.9937,5396
219.6685,5448
220.3438,5502
221.0186,5558
221.6934,5616
222.3687,5676
223.0435,5738
223.7188,5803
224.3936,5869
225.0684,5896
225.7437,5828
226.4185,5762
227.0938,5698
227.7686,5637
228.4438,5578
229.1187,5521
229.7935,5465
230.4688,5412
231.1436,5360
231.8188,5310
232.4937,5261
233.1685,5215
233.8438,5169
234.5186,5126
235.1938,5083
235.8687,5042
236.5435,5003
237.2188,4964
237.8936,4927
238.5688,4892
239.2437,4857
239.9185,4823
240.5938,4791
241.2686,4760
241.9438,4730
242.6187,4700
243.2939,4672
243.9688,4645
244.6436,4619
245.3188,4593
245.9937,4569
246.6689,4545
247.3438,4523
248.0186,4501
248.6938,4480
249.3687,4460
250.0439,4440
250.7188,4422
251.394,4404
252.0688,4387
252.7437,4371
253.4189,4355
254.0938,4340
254.769,4326
255.4438,4312
256.1187,4299
256.7939,4287
257.4688,4276
258.144,4265
258.8188,4255
259.4937,4245
260.1689,4236
260.8438,4228
261.519,4220
262.1938,4213
262.8691,4206
263.5439,4200
264.2188,4195
264.894,4190
265.5688,4186
266.2441,11388
266.9189,11380
267.5938,11374
268.269,11369
268.9438,11366
269.6191,11364
270.2939,11364
270.9688,11365
271.644,11368
272.3188,11373
272.9941,11379
273.6689,11387
274.3442,11397
275.019,11408
275.6938,11420
276.3691,11434
277.0439,11450
277.7192,11468
278.394,11487
279.0688,11508
279.7441,11530
280.4189,11554
281.0942,11580
281.769,11608
282.4438,11637
283.1191,11668
283.7939,11701
284.4692,11736
285.144,11773
285.8188,11811
286.4941,11852
287.1689,11894
287.8442,11938
288.519,11984
289.1943,12033
289.8691,12083
290.5439,4699
291.2192,4556
291.894,4498
292.5693,4520
293.2441,4543
293.9189,4566
294.5942,4590
295.269,4615
295.9443,4642
296.6191,4669
297.2939,4697
297.9692,4726
298.644,4756
299.3193,4787
299.9941,4819
300.6694,4853
301.3442,4887
302.019,4923
302.6943,4960
303.3691,4998
304.0444,5037
304.7192,5078
305.394,5120
306.0693,5164
306.7441,5209
307.4194,5255
308.0942,5304
308.769,5353
309.4443,5405
310.1191,5458
310.7944,5473
311.4692,5399
312.1445,5329
312.8193,5260
313.4941,5195
314.1694,5131
314.8442,5070
315.5195,5011
316.1943,4954
316.8691,4899
317.5444,4846
318.2192,4795
318.8945,4745
319.5693,4788
320.2441,4855
320.9194,4926
321.5942,6719
322.2695,6821
322.9443,6927
323.6196,6913
324.2944,6854
324.9692,6797
325.6445,6741
326.3193,6688
326.9946,6636
327.6694,6586
328.3442,6538
329.0195,6491
329.6943,6446
330.3696,6403
331.0444,6360
331.7192,6320
332.3945,4035
333.0693,4010
333.7446,3987
334.4194,3964
335.0942,3942
335.7695,3921
336.4443,3900
337.1196,3881
337.7944,3862
338.4697,3844
339.1445,3826
339.8193,3809
340.4946,3793
341.1694,3778
341.8447,3763
342.5195,3748
343.1943,3735
343.8696,3722
344.5444,3709
345.2197,3698
345.8945,3686
346.5693,3676
347.2446,3666
347.9194,3656
348.5947,3647
349.2695,3639
349.9448,3631
350.6196,3624
351.2944,3617
351.9697,3611
352.6445,3605
353.3198,3600
353.9946,3595
354.6694,3591
355.3447,3587
356.0195,3584
356.6948,3581
357.3696,3579
358.0444,3577
358.7197,3576
359.3945,3576
0.06982422,3575
2,533
0.9047852,3258
1.580078,3259
2.254883,3260
2.929688,3262
3.60498,3264
4.279785,3266
4.955078,3270
5.629883,3273
6.304688,3277
6.97998,3282
7.654785,3287
8.330078,3292
9.004883,3298
9.679688,3304
10.35498,3311
11.02979,3319
11.70508,3326
12.37988,3335
13.05469,3344
13.72998,3353
14.40479,3363
15.08008,3373
15.75488,3384
16.42969,3396
17.10498,3408
17.77979,3421
18.45508,3434
19.12988,3448
19.80518,3462
20.47998,3477
21.15479,3493
21.83008,3509
22.50488,3526
23.18018,1640
23.85498,1596
24.52979,1555
25.20508,1516
25.87988,1479
26.55518,1444
27.22998,1425
27.90479,1434
28.58008,1443
29.25488,1453
29.93018,1462
30.60498,1472
31.27979,1483
31.95508,1494
32.62988,1505
33.30518,1516
33.97998,1528
34.65527,1541
35.33008,1553
36.00488,1567
36.68018,1580
37.35498,1594
38.03027,1609
38.70508,1624
39.37988,1640
40.05518,1656
40.72998,1673
41.40527,1690
42.08008,1708
42.75488,1726
43.43018,1745
44.10498,1765
44.78027,1786
45.45508,1807
46.12988,1829
46.80518,1852
47.47998,1875
48.15527,1900
48.83008,1925
49.50537,1952
50.18018,1979
50.85498,2008
51.53027,2037
52.20508,2068
52.88037,2100
53.55518,2134
54.22998,2168
54.90527,2205
55.58008,2242
56.25537,2282
56.93018,2323
57.60498,2366
58.28027,2411
58.95508,2458
59.63037,2507
60.30518,2559
60.97998,2613
61.65527,2670
62.33008,2730
63.00537,2793
63.68018,2859
64.35547,2929
65.03027,3003
65.70508,3081
66.38037,3164
67.05518,3252
67.73047,3345
68.40527,3444
69.08008,3550
69.75537,3663
70.43018,3785
71.10547,3915
71.78027,4054
72.45508,4205
73.13037,4368
73.80518,4545
74.48047,4738
75.15527,4948
75.83057,5179
76.50537,5432
77.18018,5713
77.85547,5899
78.53027,5885
79.20557,5871
79.88037,5858
80.55518,5846
81.23047,5835
81.90527,5825
82.58057,5816
83.25537,5807
83.93018,5800
84.60547,5793
85.28027,5787
85.95557,5781
86.63037,5777
87.30566,5773
87.98047,5771
88.65527,5769
89.33057,5767
90.00537,5767
90.68066,5767
91.35547,5769
92.03027,5771
92.70557,5774
93.38037,5777
94.05566,5782
94.73047,5787
95.40527,5793
96.08057,5800
96.75537,5807
97.43066,5816
98.10547,5825
98.78076,5835
99.45557,5847
100.1304,5858
100.8057,5871
101.4805,5885
102.1558,5899
102.8306,5915
103.5054,5931
104.1807,5948
104.8555,5967
105.5308,5986
106.2056,6006
106.8804,6027
107.5557,6049
108.2305,6072
108.9058,6096
109.5806,6121
110.2554,6147
110.9307,6175
111.6055,6203
112.2808,6232
112.9556,6263
113.6304,6295
114.3057,6328
114.9805,6362
115.6558,6398
116.3306,6435
117.0059,6473
117.6807,6513
118.3555,6553
119.0308,6596
119.7056,6640
120.3809,6685
121.0557,6732
121.7305,6781
122.4058,6831
123.0806,6883
123.7559,6937
124.4307,6992
125.1055,7050
125.7808,7109
126.4556,7170
127.1309,7234
127.8057,7299
128.4805,7367
129.1558,7437
129.8306,7510
130.5059,7585
131.1807,7663
131.856,7743
132.5308,7826
133.2056,7912
133.8809,8001
134.5557,8094
135.231,8189
135.9058,8288
136.5806,8391
137.2559,8497
137.9307,8608
138.606,8667
139.2808,8579
139.9556,8493
140.6309,8410
141.3057,8330
141.981,8253
142.6558,8178
143.3306,8106
144.0059,8036
144.6807,7968
145.356,7903
146.0308,7840
146.7061,7779
147.3809,7719
148.0557,7662
148.731,7607
149.4058,7553
150.0811,7501
150.7559,7451
151.4307,7403
152.106,7356
152.7808,7311
153.4561,7268
154.1309,7226
154.8057,7185
155.481,7146
156.1558,7108
156.8311,7072
157.5059,7037
158.1807,7003
158.856,6971
159.5308,6940
160.2061,6910
160.8809,6881
161.5562,6854
162.231,6827
162.9058,6802
163.5811,6778
164.2559,6755
164.9312,6733
165.606,6712
166.2808,6693
166.9561,6674
167.6309,6656
168.3062,6640
168.981,6624
169.6558,6609
170.3311,6595
171.0059,6583
171.6812,6571
172.356,6560
173.0308,6550
173.7061,6541
174.3809,6533
175.0562,6526
175.731,6520
176.4063,6515
177.0811,6510
177.7559,6507
178.4312,6504
179.106,6503
179.7813,6502
180.4561,6502
181.1309,6503
181.8062,6505
182.481,6508
183.1563,6512
183.8311,6516
184.5059,6522
185.1812,6528
185.856,6536
186.5313,6544
187.2061,6553
187.8809,6564
188.5562,6575
189.231,6587
189.9063,6600
190.5811,6614
191.2563,6629
191.9312,6645
192.606,6662
193.2813,6680
193.9561,6699
194.6313,6541
195.3062,6259
195.981,6001
196.6563,5764
197.3311,5546
198.0063,5345
198.6812,5158
199.356,4985
200.0313,4824
200.7061,4673
201.3813,4532
202.0562,4400
202.731,4276
203.4063,4159
204.0811,4049
204.7563,3945
205.4312,3847
206.106,3755
206.7813,3667
207.4561,3583
208.1313,3504
208.8062,3429
209.4814,3357
210.1563,3289
210.8311,3224
211.5063,3161
212.1812,3107
212.8564,3130
213.5313,3155
214.2061,3180
214.8813,3206
215.5562,3232
216.2314,8060
216.9063,8131
217.5811,8204
218.2563,8280
218.9312,8358
219.6064,8439
220.2813,8523
220.9565,8609
221.6313,8699
222.3062,8792
222.9814,8887
223.6563,8987
224.3315,9090
225.0063,9196
225.6812,9306
226.3564,9421
227.0313,9539
227.7065,9662
228.3813,9790
229.0562,9922
229.7314,10059
230.4063,10202
231.0815,10350
231.7563,10504
232.4312,10664
233.1064,10831
233.7813,10960
234.4565,10867
235.1313,10777
235.8062,10690
236.4814,10606
237.1563,10524
237.8315,10446
238.5063,10369
239.1816,10296
239.8564,10225
240.5313,10156
241.2065,10089
241.8813,10025
242.5566,9963
243.2314,9903
243.9063,9845
244.5815,9790
245.2563,9736
245.9316,9684
246.6064,9634
247.2817,9586
247.9565,9539
248.6313,1774
249.3066,1766
249.9814,1758
250.6567,1751
251.3315,1744
252.0063,1737
252.6816,1730
253.3564,1724
254.0317,1718
254.7065,1713
255.3813,1707
256.0566,1702
256.7314,1697
257.4067,1693
258.0815,1688
258.7563,1684
259.4316,1680
260.1064,1677
260.7817,1674
261.4565,1670
262.1318,1668
262.8066,1665
263.4814,1663
264.1567,1661
264.8315,1659
265.5068,1657
266.1816,1656
266.8564,1654
267.5317,1653
268.2065,1653
268.8818,1652
269.5566,1652
270.2314,1652
270.9067,1652
271.5815,1653
272.2568,1653
272.9316,1654
273.6069,1655
274.2817,1657
274.9565,1658
275.6318,1660
276.3066,1662
276.9819,1664
277.6567,1667
278.3315,1670
279.0068,1673
279.6816,1676
280.3569,1679
281.0317,1683
281.7065,1687
282.3818,1691
283.0566,1696
283.7319,1701
284.4067,1706
285.0815,1711
285.7568,1716
286.4316,1722
287.1069,1728
287.7817,1735
288.457,1742
289.1318,1749
289.8066,1756
290.4819,1763
291.1567,1771
291.832,1780
292.5068,1788
293.1816,1797
293.8569,1806
294.5317,1816
295.207,1826
295.8818,1836
296.5566,1847
297.2319,1858
297.9067,1869
298.582,1881
299.2568,1894
299.9316,1906
300.6069,1919
301.2817,1933
301.957,1947
302.6318,1962
303.3066,1977
303.9819,1992
304.6567,2008
305.332,2025
306.0068,2042
306.6821,2060
307.3569,2078
308.0317,2057
308.707,2027
309.3818,1998
310.0571,1969
310.7319,1942
311.4067,1916
312.082,1891
312.7568,1867
313.4321,1844
314.1069,1821
314.7822,1799
315.457,1778
316.1318,1758
316.8071,1738
317.4819,1720
318.1572,1701
318.832,1684
319.5068,1667
320.1821,1650
320.8569,1634
321.5322,1619
322.207,1604
322.8818,1589
323.5571,1575
324.2319,1562
324.9072,1549
325.582,1536
326.2573,1524
326.9321,1512
327.6069,1501
328.2822,1490
328.957,1479
329.6323,1469
330.3071,1459
330.9819,1449
331.6572,1440
332.332,1431
333.0073,1422
333.6821,1414
334.3569,1406
335.0322,1398
335.707,1418
336.3823,1456
337.0571,1497
337.7319,1540
338.4072,1585
339.082,3487
339.7573,3472
340.4321,3457
341.1069,3443
341.7822,3429
342.457,3416
343.1323,3404
343.8071,3392
344.4824,3381
345.1572,3370
345.832,3359
346.5073,3350
347.1821,3341
347.8574,3332
348.5322,3324
349.207,3316
349.8823,3309
350.5571,3302
351.2324,3296
351.9072,3290
352.582,3285
353.2573,3280
353.9321,3276
354.6074,3272
355.2822,3268
355.9575,3265
356.6323,3263
357.3071,3261
357.9824,3259
358.6572,3258
359.3325,3258
0.007324219,3257
3,533
1.059082,1105
1.733887,1106
2.40918,1106
3.083984,1107
3.758789,1108
4.434082,1109
5.108887,1110
5.78418,1111
6.458984,1112
7.133789,1114
7.809082,1116
8.483887,1117
9.15918,1120
9.833984,1122
10.50879,1124
11.18408,1127
11.85889,1129
12.53418,1132
13.20898,1135
13.88379,1139
14.55908,1142
15.23389,1146
15.90918,1149
16.58398,1153
17.25928,1157
17.93408,1162
18.60889,1166
19.28418,1171
19.95898,1176
20.63428,1181
21.30908,1186
21.98389,1192
22.65918,1198
23.33398,1204
24.00928,1210
24.68408,1216
25.35889,1223
26.03418,1230
26.70898,1237
27.38428,1245
28.05908,1253
28.73438,1261
29.40918,1269
30.08398,1277
30.75928,1286
31.43408,1295
32.10938,1305
32.78418,1315
33.45898,1325
34.13428,1335
34.80908,1346
35.48438,1357
36.15918,1369
36.83398,1381
37.50928,1393
38.18408,1406
38.85938,1420
39.53418,1433
40.20947,1447
40.88428,1462
41.55908,1477
42.23438,1493
42.90918,1509
43.58447,1526
44.25928,1543
44.93408,1562
45.60938,1580
46.28418,1600
46.95947,1620
47.63428,1640
48.30908,1662
48.98438,1684
49.65918,1708
50.33447,1732
51.00928,1757
51.68408,1783
52.35938,1810
53.03418,1838
53.70947,1868
54.38428,1898
55.05908,1930
55.73438,1963
56.40918,1998
57.08447,2034
57.75928,2072
58.43457,2112
59.10938,2153
59.78418,2197
60.45947,2242
61.13428,2290
61.80957,2340
62.48438,2393
63.15918,2449
63.83447,2507
64.50928,2569
65.18457,2634
65.85938,2703
66.53418,2776
67.20947,2854
67.88428,2937
68.55957,3025
69.23438,3118
69.90967,3219
70.58447,3326
71.25928,3441
71.93457,3565
72.60938,5901
73.28467,5880
73.95947,4849
74.63428,4833
75.30957,4817
75.98438,4803
76.65967,4879
77.33447,5134
78.00928,5418
78.68457,5737
79.35938,5730
80.03467,5718
80.70947,5706
81.38477,5696
82.05957,5686
82.73438,5677
83.40967,5669
84.08447,5661
84.75977,5655
85.43457,5649
86.10938,5644
86.78467,5640
87.45947,5637
88.13477,5634
88.80957,5633
89.48438,5632
90.15967,5631
90.83447,5632
91.50977,5633
92.18457,5635
92.85938,5638
93.53467,5642
94.20947,5647
94.88477,5652
95.55957,5658
96.23486,5665
96.90967,5271
97.58447,4804
98.25977,4414
98.93457,4083
99.60986,3799
100.2847,3552
100.9595,3335
101.6348,3144
102.3096,2974
102.9849,2822
103.6597,2685
104.3345,2561
105.0098,2448
105.6846,2346
106.3599,2251
107.0347,2164
107.7095,2084
108.3848,2010
109.0596,1942
109.7349,1878
110.4097,1818
111.0845,1762
