0,1
3.982744,8.556492
1,1
6.2907,6.248536
2,1
8.598744,8.770392
3,1
10.75077,8.634593
4,1
10.96735,6.019691
5,1
12.02131,4.599395
6,1
14.97079,7.077019
7,1
18.30446,7.077019
8,1
17.09867,9.660299
9,1
16.29458,11.88165
10,1
13.29905,14.74939
11,1
10.69656,14.67636
12,1
11.16299,13.86952
13,1
13.3827,16.14885
14,1
13.3827,13.39157
15,1
8.671685,15.9793
16,1
7.211717,12.38769
17,1
7.227651,6.178903
